TransactionID,Salesperson,State,Month,Type,Group,Part,Sales,Margin,Quantity
888,Alfonse Ivanitsa,,1/18/2020,Type C,Group 3,Part 3,$3281393.29,59.45,426
889,Berkley Hessenthaler,,12/17/2020,Type A,Group 1,Part 3,$3007954.38,68.11,381
890,Isaiah Darkin,,3/2/2020,Type C,Group 2,Part 1,$5911791.49,11.46,95
891,Russell Irce,,9/1/2020,Type C,Group 3,Part 3,$1135213.73,83.13,945
892,Deerdre Paolozzi,,4/1/2020,Type A,Group 3,Part 2,$2761714.78,18.38,463
893,Prinz Waddams,,6/8/2020,Type C,Group 1,Part 3,$4796241.91,57.24,87
894,Delila Furzey,,11/3/2020,Type B,Group 2,Part 2,$8917278.94,80.74,365
895,Katerine Patry,Stockholm,9/6/2020,Type A,Group 1,Part 3,$250112.87,64.69,622
896,Hamilton Minifie,,9/26/2020,Type A,Group 1,Part 1,$3541850.58,2.31,453
897,Mireielle Cunio,,11/29/2020,Type C,Group 1,Part 2,$6031670.20,34.61,556
898,Margarete Claibourn,,2/10/2020,Type A,Group 3,Part 3,$7064809.54,11.68,848
899,Saundra Wayne,,10/16/2020,Type A,Group 3,Part 3,$5464048.60,48.25,460
900,Leoine Smeuin,,8/3/2020,Type B,Group 1,Part 3,$5919498.27,92.6,969
901,Berkley Carnow,Nunavut,9/21/2020,Type C,Group 2,Part 1,$9177779.60,99.77,261
902,Reba Kinloch,Södermanland,7/7/2020,Type C,Group 1,Part 3,$2084458.68,93.82,673
903,Kora Megson,,8/5/2020,Type C,Group 3,Part 1,$304341.79,88.0,307
904,Sam Voden,,8/25/2020,Type A,Group 1,Part 2,$3480968.18,34.5,437
905,Timothee Kennady,,7/1/2020,Type A,Group 2,Part 1,$6184999.85,19.1,800
906,Livia Ridges,,2/23/2020,Type B,Group 1,Part 3,$5893514.69,52.61,368
907,Amargo Cresar,,2/23/2020,Type B,Group 2,Part 1,$1734200.38,74.08,231
908,Antonia Blazek,,12/15/2020,Type C,Group 3,Part 2,$2567749.96,48.14,523
909,Briana Rolfs,,2/24/2020,Type A,Group 2,Part 2,$787082.18,46.2,458
910,Borg Boothroyd,,5/16/2020,Type C,Group 3,Part 3,$3133825.80,24.11,984
911,Teresita Kurten,Leiria,3/7/2020,Type C,Group 3,Part 1,$1103299.91,47.63,132
912,Olag Ida,,6/24/2020,Type B,Group 3,Part 2,$113828.12,96.59,929
913,Leena Ducker,,3/14/2020,Type B,Group 3,Part 3,$6893437.28,41.11,394
914,Jessika Hulstrom,,2/8/2020,Type B,Group 3,Part 2,$2475407.91,95.87,882
915,Ivy Giraux,,8/6/2020,Type C,Group 3,Part 1,$7883554.29,43.94,626
916,Selena Dikelin,,11/12/2020,Type C,Group 2,Part 2,$1602295.35,13.52,93
917,Kermit Beautyman,,6/17/2020,Type C,Group 1,Part 3,$1853422.38,14.75,769
918,Dominick Snookes,,6/30/2020,Type B,Group 1,Part 2,$6066181.04,41.92,375
919,Boony Santon,Stockholm,3/28/2020,Type B,Group 1,Part 2,$6719702.00,49.09,222
920,Skipper Bembrick,Île-de-France,1/18/2020,Type C,Group 1,Part 2,$1787001.39,75.64,668
921,Fae Liggons,,5/14/2020,Type B,Group 2,Part 1,$2228988.15,51.17,326
922,Sheffy Camocke,,7/12/2020,Type A,Group 1,Part 1,$7306303.48,57.59,674
923,Jeanie Britee,,8/25/2020,Type B,Group 2,Part 1,$5487042.46,72.05,646
924,Anthony Roe,,5/23/2020,Type A,Group 3,Part 1,$432899.79,7.73,464
925,Tobias Austin,,3/15/2020,Type A,Group 1,Part 1,$7490430.69,27.68,916
926,Brunhilde Sigg,,1/16/2020,Type A,Group 1,Part 2,$4471399.52,6.88,582
927,Gram Ernshaw,,10/6/2020,Type C,Group 2,Part 1,$4387895.08,83.79,131
928,Marty Hinsch,,10/8/2020,Type A,Group 3,Part 2,$4042502.67,1.21,142
929,Christi Poston,,8/24/2020,Type B,Group 2,Part 1,$1311144.15,98.95,337
930,Brendon Arnecke,,6/22/2020,Type C,Group 1,Part 1,$7822649.65,77.76,343
931,Merilyn Clitheroe,,11/28/2020,Type A,Group 3,Part 2,$8177617.72,25.11,825
932,Hort Mitton,,6/17/2020,Type C,Group 2,Part 3,$9688314.01,41.7,574
933,Dulcie Scamal,Rhône-Alpes,5/28/2020,Type C,Group 3,Part 2,$4756461.36,62.43,694
934,Fawne Galer,Nord-Pas-de-Calais,3/10/2020,Type B,Group 2,Part 3,$439997.20,86.12,530
935,Freddie Bartolomeo,,6/22/2020,Type B,Group 2,Part 3,$5682366.57,42.86,323
936,York Bodiam,,7/6/2020,Type C,Group 2,Part 2,$8202848.71,72.62,10
937,Wallache Berriman,,11/4/2020,Type B,Group 3,Part 3,$4143882.15,52.85,377
938,Marcelo Kilduff,,3/23/2020,Type B,Group 3,Part 3,$5141460.22,65.73,325
939,Cornela Muldownie,,10/17/2020,Type C,Group 1,Part 1,$696661.27,90.86,281
940,Sven Kenneway,,4/8/2020,Type A,Group 3,Part 3,$8084918.45,14.61,100
941,Gael Szwarc,,11/23/2020,Type A,Group 2,Part 2,$7615802.06,31.0,231
942,Broderick Dorrell,,7/3/2020,Type C,Group 2,Part 2,$3355558.07,28.1,539
943,Charita Rawlins,Halland,2/25/2020,Type A,Group 1,Part 2,$4761414.83,54.29,941
944,Catha Wolffers,Castilla - Leon,11/15/2020,Type C,Group 1,Part 1,$1985093.23,36.8,823
945,Yasmin Purchon,,9/30/2020,Type B,Group 3,Part 3,$906788.85,94.82,174
946,Star Huckle,,10/13/2020,Type B,Group 2,Part 3,$3346519.30,5.47,334
947,Sally Grindrod,,6/12/2020,Type B,Group 3,Part 3,$4680426.12,7.4,820
948,Bil Sycamore,Oaxaca,3/12/2020,Type C,Group 1,Part 2,$4186604.72,15.51,148
949,Michaela Osbiston,,8/11/2020,Type C,Group 1,Part 1,$7952015.24,20.1,394
950,Donn Keal,,12/15/2020,Type B,Group 2,Part 2,$9444508.57,67.68,782
951,Atlanta Stoker,Kentucky,12/10/2020,Type B,Group 1,Part 1,$5151906.07,11.73,185
952,Warde Nisbith,Île-de-France,8/21/2020,Type B,Group 3,Part 3,$666578.43,18.38,98
953,Monte Cornew,,10/13/2020,Type C,Group 1,Part 2,$2510658.11,67.15,216
954,Twila Curgenven,,11/8/2020,Type B,Group 2,Part 1,$8562766.70,27.53,377
955,Chiarra Koeppe,,11/13/2020,Type A,Group 1,Part 2,$5236768.35,74.66,162
956,Larry Bent,,12/22/2020,Type A,Group 3,Part 3,$5871824.41,53.24,115
957,Geri Fewkes,,6/29/2020,Type B,Group 2,Part 1,$1586879.38,60.27,108
958,Ruthe Innwood,Coimbra,9/15/2020,Type A,Group 1,Part 3,$1987151.73,21.01,666
959,Hilly Gorick,,7/27/2020,Type A,Group 3,Part 1,$7847095.39,43.43,781
960,Yolanthe Brotherick,,4/20/2020,Type C,Group 2,Part 3,$6737749.25,32.0,645
961,Peterus Simonetto,,1/27/2020,Type B,Group 2,Part 1,$4168325.90,51.94,829
962,Carlyn Kenwin,,10/12/2020,Type C,Group 1,Part 3,$3271200.12,26.38,469
963,Domini Downing,,3/30/2020,Type A,Group 2,Part 1,$2924444.55,59.4,274
964,Sebastiano Turfin,,11/13/2020,Type B,Group 2,Part 3,$5712598.66,6.98,595
965,Reider Matthensen,,7/21/2020,Type C,Group 2,Part 2,$1644318.88,37.12,139
966,Ty Ilyenko,,9/14/2020,Type B,Group 2,Part 2,$2246260.89,71.73,251
967,Kerby Orcott,,1/11/2020,Type C,Group 3,Part 1,$2987925.65,9.14,398
968,Lisette Parris,,9/11/2020,Type C,Group 2,Part 3,$3851922.07,49.05,585
969,Loydie Peppin,,1/24/2020,Type C,Group 3,Part 1,$2176402.03,51.59,284
970,Beatrisa Searl,,2/9/2020,Type C,Group 2,Part 3,$5713069.07,94.0,910
971,Starlin Cattroll,,9/25/2020,Type A,Group 1,Part 3,$2838929.52,86.02,827
972,Budd Shackesby,,6/2/2020,Type B,Group 3,Part 2,$8336554.55,27.14,291
973,Addie Scotti,,5/14/2020,Type C,Group 3,Part 2,$4940261.48,39.72,284
974,Arnold Huie,,1/5/2020,Type A,Group 3,Part 3,$987584.64,77.53,83
975,Ikey Brand-Hardy,,5/27/2020,Type C,Group 3,Part 3,$357400.09,53.46,592
976,Kamila Quilligan,,12/17/2020,Type C,Group 1,Part 2,$3713575.27,37.17,146
977,Magda Antham,,7/2/2020,Type C,Group 2,Part 3,$5645375.71,38.03,754
978,Quinlan Cassells,,4/24/2020,Type A,Group 3,Part 1,$3208014.89,5.71,759
979,Sayre Syms,Setúbal,11/10/2020,Type B,Group 3,Part 3,$65248.62,49.54,770
980,Calida O'Flannery,,4/22/2020,Type A,Group 2,Part 2,$3128829.77,7.41,122
981,Janine Rodenhurst,,5/3/2020,Type C,Group 3,Part 3,$7433302.83,27.03,18
982,Hermine Danielut,,8/9/2020,Type C,Group 2,Part 2,$5323412.14,90.74,482
983,Ottilie Paolozzi,,1/27/2020,Type B,Group 1,Part 3,$4866281.82,77.0,493
984,Harold Stove,,5/13/2020,Type C,Group 1,Part 3,$3862959.22,28.97,940
985,Marie-ann Trewinnard,,6/1/2020,Type C,Group 3,Part 1,$9227535.31,38.78,206
986,Bernie Gerriet,,5/16/2020,Type B,Group 2,Part 1,$7299551.72,30.15,644
987,Shayla Halt,,12/5/2020,Type C,Group 3,Part 3,$3166710.17,12.71,316
988,Bert Collinge,Nordrhein-Westfalen,1/31/2020,Type C,Group 2,Part 1,$6805035.83,38.95,999
989,Carlye Hoodspeth,,5/22/2020,Type A,Group 3,Part 1,$4926867.99,38.72,852
990,Joseph Beecroft,,8/26/2020,Type C,Group 2,Part 2,$3174257.74,5.25,153
991,Adolphus Jaffray,,3/15/2020,Type A,Group 1,Part 2,$2171073.72,94.97,51
992,Corenda Bosden,Telemark,11/1/2020,Type C,Group 3,Part 2,$8431603.39,70.41,346
993,Woodrow Gosselin,,4/13/2020,Type A,Group 3,Part 2,$1731451.76,86.45,678
994,Barbara-anne Taylor,,11/12/2020,Type B,Group 3,Part 1,$1103517.06,27.78,458
995,Mair Joule,,8/28/2020,Type B,Group 1,Part 3,$8165749.80,27.75,769
996,Gayel Ortes,,7/14/2020,Type C,Group 3,Part 3,$5773146.81,16.34,494
997,Nada Wogden,,7/27/2020,Type B,Group 1,Part 1,$3789652.49,69.15,450
998,Noah Bergin,,4/9/2020,Type B,Group 2,Part 1,$729924.21,44.25,185
999,Kaile Samuels,Pennsylvania,10/1/2020,Type A,Group 3,Part 2,$6938838.34,44.02,834
1000,Dorolice McShea,,4/19/2020,Type B,Group 1,Part 2,$6325950.46,75.97,176
