TransactionID,Salesperson,State,Month,Type,Group,Part,Sales,Margin,Quantity
892,Elfreda Geeson,Provincie Zuid-Holland,11/11/2020,Type C,Group 2,Part 3,$3623730.66,90.5,320
893,Boyce Tosdevin,,11/21/2020,Type B,Group 2,Part 1,$2671569.21,30.52,228
894,Marleen Durnell,,5/6/2020,Type A,Group 2,Part 3,$7042841.17,58.91,341
895,Mandie Phettiplace,,9/8/2020,Type B,Group 3,Part 2,$4169026.88,0.82,917
896,Egbert Keri,,6/29/2020,Type C,Group 1,Part 3,$8107997.56,83.78,231
897,Langston De Biaggi,,3/1/2020,Type B,Group 2,Part 2,$5523598.33,91.13,716
898,Tobye Antognozzii,,6/21/2020,Type C,Group 1,Part 3,$1390821.53,91.81,49
899,Elston Peagram,,5/19/2020,Type C,Group 3,Part 3,$3058698.69,94.99,246
900,Joby Pischoff,Québec,3/21/2020,Type A,Group 2,Part 1,$7776820.08,57.28,33
901,Ted Downton,,7/7/2020,Type A,Group 2,Part 2,$4568291.74,4.23,645
902,Jandy Erbe,,2/28/2020,Type C,Group 1,Part 3,$6385814.70,19.84,726
903,Beniamino Thomasset,,10/31/2020,Type B,Group 1,Part 2,$8759332.68,54.51,401
904,Gilbertina Laviste,Newfoundland and Labrador,7/16/2020,Type B,Group 2,Part 3,$2405443.61,89.75,203
905,Evyn Haining,Sor-Trondelag,7/15/2020,Type B,Group 1,Part 3,$4800438.70,96.01,675
906,Renelle Panons,,7/21/2020,Type C,Group 2,Part 1,$4830478.89,85.29,562
907,Anna-maria Glisenan,,11/17/2020,Type A,Group 1,Part 1,$6672651.24,31.89,437
908,Sapphire Skechley,Castelo Branco,6/22/2020,Type A,Group 1,Part 2,$8269246.15,70.78,702
909,Frayda Gillibrand,,6/15/2020,Type A,Group 3,Part 2,$6372760.99,93.32,219
910,Beltran Pawden,,3/28/2020,Type A,Group 1,Part 3,$9541611.42,57.81,519
911,Rolph Cescon,,11/21/2020,Type B,Group 2,Part 2,$8587732.04,25.0,791
912,Ree Boyford,,1/26/2020,Type A,Group 2,Part 3,$2646819.58,17.46,824
913,Adelind Niven,,7/30/2020,Type A,Group 2,Part 2,$7098736.30,69.87,456
914,Geno Yerbury,,5/10/2020,Type A,Group 1,Part 3,$2983278.40,4.96,699
915,Kimberlyn Lyffe,,11/29/2020,Type B,Group 2,Part 2,$1436274.42,99.37,275
916,Vivia Fumagalli,,12/25/2020,Type A,Group 3,Part 1,$2529348.96,39.4,259
917,Roxie Galletly,,5/22/2020,Type C,Group 3,Part 3,$3410078.44,26.72,257
918,Emlynn Bonnet,,8/27/2020,Type C,Group 3,Part 3,$1206741.69,88.44,363
919,Mel Geraudel,,6/1/2020,Type C,Group 2,Part 3,$1017723.72,76.37,122
920,Baily Standen,,5/9/2020,Type B,Group 3,Part 2,$7110009.05,74.6,722
921,Vivie Novacek,,10/16/2020,Type B,Group 3,Part 2,$7474414.92,28.86,531
922,Sheeree Ludlam,,3/20/2020,Type C,Group 3,Part 1,$9194420.53,87.63,584
923,Christine Sewter,,9/18/2020,Type C,Group 1,Part 1,$6994086.56,38.12,758
924,Karon Sarre,Lisboa,9/2/2020,Type C,Group 3,Part 3,$7912973.75,14.58,827
925,Toma Isaak,,5/7/2020,Type B,Group 3,Part 3,$204719.39,72.41,831
926,Darice Ovise,,3/18/2020,Type A,Group 1,Part 1,$9975651.92,80.67,582
927,Katrinka Cheek,Coimbra,3/11/2020,Type B,Group 2,Part 2,$2474055.65,73.98,678
928,Mollee Chance,,6/13/2020,Type C,Group 1,Part 2,$9195814.71,75.48,365
929,Alane Carnow,,8/14/2020,Type A,Group 1,Part 1,$758054.13,52.58,513
930,Tobe Raittie,,7/23/2020,Type C,Group 2,Part 2,$4223781.09,28.06,347
931,Gilberta Hearsum,Évora,7/3/2020,Type A,Group 2,Part 3,$4715657.16,69.87,624
932,Melania Ekell,,7/31/2020,Type A,Group 2,Part 1,$4466966.77,71.74,540
933,Neill Lethby,,12/20/2020,Type C,Group 1,Part 2,$4351694.04,76.78,351
934,Blaine Curston,,9/13/2020,Type B,Group 3,Part 1,$1428148.25,4.09,470
935,Merrill Steart,,12/23/2020,Type A,Group 2,Part 2,$2751857.89,94.73,828
936,Roz Jimenez,,11/27/2020,Type B,Group 3,Part 1,$4643625.71,33.83,700
937,Mathew Cowpland,Halland,9/18/2020,Type C,Group 2,Part 2,$329224.89,40.47,677
938,Ario Dannohl,,3/24/2020,Type B,Group 1,Part 2,$5424838.68,37.66,10
939,Bobbye Gourdon,,6/14/2020,Type B,Group 3,Part 3,$6519659.52,66.04,815
940,Malvina Phinn,,12/13/2020,Type B,Group 2,Part 1,$9980666.92,84.76,188
941,Nathanael Raselles,Sabah,9/17/2020,Type B,Group 3,Part 2,$4451996.98,18.49,355
942,Kania MacDermid,Tamaulipas,3/31/2020,Type B,Group 3,Part 1,$1648399.99,40.73,860
943,Nani Stuck,,10/25/2020,Type B,Group 2,Part 2,$4997253.65,97.76,587
944,Carley Delap,,4/29/2020,Type C,Group 3,Part 3,$9644962.21,53.81,935
945,Ignace Dunsmuir,,6/15/2020,Type A,Group 3,Part 2,$2397218.48,96.76,451
946,Katey Baiss,,11/4/2020,Type A,Group 3,Part 3,$955626.38,78.26,405
947,Willow Macura,,6/11/2020,Type C,Group 2,Part 2,$9599479.90,40.16,160
948,Whit Phear,,11/21/2020,Type B,Group 3,Part 2,$8667987.17,36.63,267
949,Jeniffer Patty,Östergötland,10/29/2020,Type B,Group 1,Part 1,$6948327.03,37.18,250
950,Joscelin Izen,,10/27/2020,Type C,Group 2,Part 1,$7612148.42,24.82,211
951,Kristos Guidi,,7/14/2020,Type C,Group 1,Part 1,$5202293.28,79.56,757
952,Ramona Mc Comb,,11/16/2020,Type C,Group 2,Part 3,$7395727.18,21.48,18
953,Marquita Fearick,,10/16/2020,Type A,Group 2,Part 1,$5654155.21,65.59,612
954,Cookie Allward,Nevada,4/7/2020,Type C,Group 3,Part 2,$1508680.69,82.72,982
955,Morse Brosch,Guarda,9/15/2020,Type A,Group 1,Part 2,$4050224.97,88.24,316
956,Livvy Pigott,,7/8/2020,Type B,Group 1,Part 2,$4542869.07,50.51,825
957,Iain Bosher,,9/30/2020,Type B,Group 1,Part 3,$4670567.90,80.58,125
958,Hunter Hexter,Manitoba,4/21/2020,Type C,Group 1,Part 3,$1083878.40,87.8,402
959,Pen Maddinon,,8/29/2020,Type A,Group 3,Part 2,$3580234.41,27.17,357
960,Jacquelynn Samuels,,5/17/2020,Type C,Group 1,Part 1,$1039768.13,49.44,709
961,Melessa O'Feeney,,12/14/2020,Type A,Group 2,Part 1,$2674646.17,73.13,72
962,Renee Shewring,,7/11/2020,Type C,Group 2,Part 1,$263227.22,60.62,385
963,Cleveland Poyser,Québec,10/14/2020,Type C,Group 3,Part 2,$1857167.05,92.62,748
964,Gill Blaase,,2/22/2020,Type C,Group 3,Part 3,$5731729.63,75.37,514
965,Tamar Stringfellow,England,2/19/2020,Type C,Group 3,Part 3,$8502743.79,80.31,379
966,Lusa Pincott,,2/15/2020,Type C,Group 1,Part 1,$8627627.52,18.99,335
967,Kristian Bloys,,1/1/2020,Type C,Group 1,Part 3,$2500209.12,74.89,723
968,Melisenda Beachamp,,1/22/2020,Type B,Group 1,Part 3,$6836047.11,98.89,274
969,Reena Caughan,,1/30/2020,Type B,Group 3,Part 2,$1532571.55,73.3,630
970,Alphard Barkaway,,3/13/2020,Type C,Group 1,Part 3,$1971133.68,74.34,673
971,Nannette Scoggan,Poitou-Charentes,9/24/2020,Type C,Group 2,Part 3,$7473710.54,93.39,395
972,Zahara Hagerty,,12/16/2020,Type C,Group 3,Part 1,$9296385.68,48.0,416
973,Abeu Forte,,3/15/2020,Type A,Group 2,Part 2,$6546503.84,41.89,540
974,Jacklin Blaik,,8/31/2020,Type A,Group 3,Part 2,$4818758.19,28.58,526
975,Nathalie Redhead,,3/27/2020,Type A,Group 1,Part 3,$2252528.37,32.89,590
976,Francesca Jedrzejewsky,,10/17/2020,Type A,Group 1,Part 2,$5523948.21,5.96,683
977,Eachelle Siene,,6/8/2020,Type B,Group 3,Part 2,$9800824.06,12.75,745
978,Abba Ridgway,Centre,10/19/2020,Type A,Group 1,Part 3,$9102589.29,83.81,788
979,Gayleen Heistermann,,3/11/2020,Type B,Group 3,Part 3,$6297890.36,67.84,402
980,Quincy Gobolos,,7/6/2020,Type A,Group 3,Part 3,$5664604.06,50.75,214
981,Maridel Marusyak,,3/12/2020,Type A,Group 2,Part 3,$3936620.24,35.19,704
982,Nicolais Rojahn,,8/17/2020,Type A,Group 2,Part 1,$8806135.91,52.74,383
983,Mildred Poynor,,8/23/2020,Type B,Group 3,Part 2,$1244474.33,81.83,492
984,Annabelle Molfino,,4/18/2020,Type C,Group 2,Part 1,$6686163.45,59.05,829
985,Myron Feltoe,,1/21/2020,Type A,Group 1,Part 2,$1958490.95,20.15,528
986,Ronna Stockey,Puebla,11/20/2020,Type C,Group 1,Part 1,$7736902.11,89.21,248
987,Lorrie Duguid,,6/13/2020,Type C,Group 2,Part 3,$890648.45,28.21,639
988,Natale Atyeo,,2/24/2020,Type A,Group 3,Part 1,$6302287.13,18.07,388
989,Anatol Turbayne,,6/23/2020,Type A,Group 1,Part 3,$797332.35,55.19,655
990,Fawn Asken,,8/27/2020,Type A,Group 3,Part 2,$1586151.53,19.36,617
991,Ginny Salvati,,2/22/2020,Type A,Group 2,Part 3,$4782155.31,13.27,507
992,Jonas Sked,,6/30/2020,Type A,Group 1,Part 3,$1408670.70,89.9,769
993,Brittany Boggers,,4/28/2020,Type A,Group 3,Part 3,$9908996.09,58.23,160
994,Haleigh Kubek,,11/17/2020,Type A,Group 2,Part 3,$82583.83,76.26,526
995,Fernande Kitney,,12/11/2020,Type C,Group 3,Part 1,$4200768.80,66.94,120
996,Bobine Slessar,Norrbotten,5/21/2020,Type A,Group 1,Part 2,$5515461.97,61.12,898
997,Cherilyn Bushby,Skåne,5/18/2020,Type A,Group 3,Part 2,$9775109.39,45.33,106
998,Huberto O'Hone,,3/23/2020,Type C,Group 2,Part 1,$6490529.77,87.11,415
999,Marys Rawls,,4/9/2020,Type C,Group 1,Part 1,$7807961.90,12.96,580
1000,Pegeen Kinforth,,12/23/2020,Type A,Group 3,Part 1,$2776628.01,61.22,233
